% Data generated on Tue Jan 19 19:00:18 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
0.0938,-0.5668,0.7456,0.0391,-0.7388,0.6889,0.0029,-0.7173,0.6870,-0.0479,-0.8551,0.5218,-0.0899,-0.8267,0.5355,-0.0919,-0.8111,0.6137,-0.1290,-0.6997,0.6841,-0.1358,-0.6264,0.7183,-0.0997,-0.8580,0.5101,-0.2492,-0.6929,0.6049,-0.3166,-0.5990,0.6870,-0.2853,-0.5942,0.7300,-0.1466,-0.6723,0.7349,-0.1661,-0.5658,0.7564,-0.1583,-0.6020,0.7212,-0.1378,-0.4740,0.8140,-0.0596,-0.4104,0.9635,-0.0215,-0.3596,0.8639,0.0147,-0.1583,1.1512,-0.0880,-0.2726,0.7798,EX_TROU
0.0264,-0.5883,0.3928,0.4016,-0.9987,0.6831,-0.0713,-0.7710,0.4358,-0.1378,-0.8043,0.4749,-0.1368,-0.7710,0.5277,-0.1182,-0.7896,0.5345,-0.1388,-1.0456,0.2189,-0.2121,-0.8727,0.4055,-0.1495,-0.9538,0.4388,-0.1710,-0.9508,0.3958,-0.2922,-0.6352,0.7222,-0.2922,-0.6352,0.7222,-0.2658,-0.5687,0.6938,-0.1720,-0.7544,0.6362,-0.1710,-0.7046,0.5590,-0.1466,-0.7114,0.7691,-0.1730,-0.6596,0.6244,-0.0948,-0.3371,1.2489,-0.0332,-0.2775,1.2391,0.1847,-0.3948,1.0544,EX_TROU
0.6899,-0.6723,0.7935,0.6684,-0.7056,0.7153,0.4525,-0.8844,0.7525,0.3244,-0.6645,0.6821,0.0752,-0.8297,0.5990,0.0205,-0.8013,0.4603,-0.0098,-0.7319,0.6420,-0.0068,-0.8424,0.5316,-0.1984,-0.6332,0.6606,-0.2091,-0.6332,0.6313,-0.1818,-0.8003,0.6401,-0.1652,-0.7691,0.6596,-0.1007,-0.6674,0.7583,-0.1094,-0.6880,0.6352,-0.0616,-0.5844,0.7984,-0.1329,-0.5551,0.6039,0.0127,-0.4955,1.0798,0.0039,-0.4740,0.9645,0.0215,-0.0586,1.1062,0.0088,-0.1485,0.9098,EX_TROU
0.5609,-0.7095,0.6039,0.6059,-0.8091,0.6010,0.6137,-0.9147,0.6078,0.3147,-0.6567,0.7144,0.0977,-0.6616,0.5414,-0.2228,-0.6938,0.5736,-0.1896,-0.7319,0.7036,-0.1437,-0.7290,0.6176,-0.1915,-0.6332,0.6069,-0.1915,-0.6723,0.5834,-0.1094,-0.7661,0.5775,-0.1153,-0.8834,0.5316,-0.1788,-0.7329,0.6528,-0.1915,-0.7388,0.5668,-0.0537,-0.6479,0.8541,-0.1026,-0.5775,0.8111,-0.0938,-0.5590,0.7437,-0.1173,-0.1984,0.8531,-0.0840,-0.2853,0.8619,0.0440,-0.2248,0.9606,EX_TROU
0.3547,-0.5375,1.0583,0.5805,-0.2902,0.7427,0.6137,-0.2941,0.8355,0.5687,-0.4652,0.7534,0.6020,-0.4456,0.7104,0.4945,-0.5375,0.6714,0.5463,-0.4085,0.6870,0.5052,-0.1368,0.8717,0.5306,-0.3293,0.7427,0.5385,-0.3313,0.7437,0.5385,-0.2492,0.7769,0.5306,-0.2971,0.7837,0.5345,-0.3205,0.7749,0.5736,-0.2580,0.7613,0.6069,-0.2629,0.7505,0.6528,-0.2433,0.7192,0.6508,-0.3518,0.7388,0.6225,-0.3782,0.6850,0.9714,-0.4270,0.4994,1.5411,-0.6323,0.5922,NOT_EX
1.0730,-1.0163,0.5981,0.3880,-0.4310,0.7085,0.4446,-0.2648,0.5082,0.4446,-0.2668,0.4955,0.7251,-0.1945,0.6753,0.8482,-0.1935,0.8160,0.9430,-0.3420,0.9039,0.9547,-0.3870,0.6968,1.7502,-0.2033,0.1720,1.5020,0.1427,-0.1407,1.4629,0.0694,-0.2023,-0.0928,-1.2684,1.4414,0.5023,-1.3280,1.0789,0.6880,-0.4192,0.5531,0.5863,-0.4974,0.6157,0.5678,-0.3674,0.7691,0.5385,-0.3088,0.7642,0.5297,-0.3088,0.7622,0.5355,-0.2834,0.7876,0.5433,-0.2746,0.7808,NOT_EX
0.5365,-0.3489,0.7339,0.5785,-0.3225,0.7368,0.5775,-0.2805,0.7886,0.6049,-0.2472,0.7818,0.6459,-0.2795,0.7603,0.5981,-0.4417,0.7319,0.5238,-0.5326,0.6205,1.5362,-0.5902,0.4202,1.7082,-0.8785,0.9245,0.6176,-0.7652,0.6205,0.3166,-0.1896,0.5717,0.2990,-0.3782,0.5189,0.4104,-0.4573,0.5082,0.9372,-0.5336,0.6069,0.9196,-0.4525,0.7241,1.1092,-0.4554,0.7730,1.4277,-0.1222,1.1277,1.4062,0.0078,0.0049,1.6906,-0.0352,-0.3538,-0.2639,-0.4964,1.0652,NOT_EX
0.9723,0.0020,0.7583,0.8414,-0.9225,0.7886,0.5551,-0.3508,1.0398,0.5922,-0.5218,0.5727,0.5287,-0.5472,0.6098,0.5590,-0.5003,0.6674,0.5414,-0.4808,0.6938,0.5502,-0.4837,0.6792,0.5678,-0.3762,0.7124,0.5170,-0.5062,0.6762,0.5355,-0.3733,0.8072,0.5697,-0.3362,0.7505,0.5912,-0.2981,0.7554,0.5902,-0.2961,0.7876,0.6235,-0.5199,0.6860,0.6157,-0.4886,0.6762,0.7720,-0.6088,0.3088,1.7727,-0.8062,0.8150,0.4808,-0.7417,0.3968,0.5277,-0.2834,0.6762,NOT_EX
0.5482,-0.3303,0.6039,0.6391,-0.1994,0.4700,1.0759,-0.0723,0.6723,1.0447,-0.0743,0.6977,1.0847,-0.1407,0.7212,1.1179,-0.0322,0.8111,1.1453,0.1388,0.5834,1.2274,0.0850,0.3215,1.1521,-0.2844,-0.0782,-0.3733,-1.2264,1.1981,1.2684,-0.2580,0.8003,0.3811,-0.4681,1.1326,0.6801,-0.6743,1.2616,0.6870,-0.5267,0.3049,0.5521,-0.4495,0.7427,0.5502,-0.4661,0.6714,0.5590,-0.3997,0.7349,0.5521,-0.4202,0.7095,0.5306,-0.4779,0.7056,0.5512,-0.4183,0.7134,NOT_EX
0.6039,-0.4075,0.6850,0.5990,-0.3909,0.7026,0.6235,-0.3547,0.7280,0.6391,-0.3811,0.7319,0.6176,-0.5385,0.6645,0.5873,-0.5082,0.6313,0.6596,-0.6704,0.2873,1.6906,-0.9890,0.3850,0.7427,-0.6704,0.6743,0.4593,-0.3176,0.6215,0.4671,-0.3889,0.5785,0.5091,-0.2990,0.3020,0.9372,-0.2853,0.6127,1.0280,-0.2209,0.6176,1.2147,-0.4798,0.6264,1.1502,-0.1857,0.6391,1.4160,-0.0665,0.4525,1.2841,-0.1671,0.0860,1.2469,-0.1730,-0.1016,-0.4642,-1.2166,1.3974,NOT_EX
0.1476,-1.4013,1.3046,0.5082,-1.0534,0.9821,1.1580,-0.6929,0.0450,0.6792,-0.3635,0.5355,0.5257,-0.4749,0.7398,0.5785,-0.4710,0.6938,0.5707,-0.4417,0.6684,0.5316,-0.5824,0.6157,0.5697,-0.4505,0.7026,0.5609,-0.4564,0.6821,0.5580,-0.4300,0.6987,0.5570,-0.4378,0.7163,0.5443,-0.4525,0.7202,0.5766,-0.4515,0.7310,0.6215,-0.3430,0.7427,0.6108,-0.4163,0.7564,0.5345,-0.6205,0.7515,0.5512,-0.8052,0.4955,1.5987,-0.6284,0.6235,0.5424,-0.5160,0.5560,NOT_EX
0.5687,-0.4925,0.7153,0.2834,-0.6958,0.3948,0.4681,-0.7554,0.2052,0.8746,-0.9684,0.2296,0.9469,-1.1023,0.2199,0.9743,-1.1776,0.2463,1.0583,-1.2508,0.2502,1.0241,-0.7554,0.4798,1.1394,-0.8531,0.0919,1.0105,-0.8824,0.1808,1.1453,-0.5316,-0.0860,1.0095,-0.7202,0.0205,0.9215,-0.6899,0.1652,0.7241,0.1935,1.0593,0.9254,-0.5981,0.2062,0.5287,-0.4740,0.9088,0.5619,-0.3772,0.8013,0.5863,-0.2609,0.8424,0.5472,-0.3801,0.7368,0.5375,-0.3968,0.7251,NOT_EX
0.5287,-0.3997,0.7202,0.5541,-0.3694,0.7290,0.5482,-0.3538,0.7319,0.5404,-0.3068,0.7437,0.5326,-0.3420,0.7378,0.5375,-0.3254,0.7613,0.5443,-0.2238,0.8091,0.5326,-0.2824,0.7828,0.5385,-0.2248,0.8492,0.5472,-0.2883,0.8179,0.6039,-0.2551,0.7876,0.6831,-0.4339,0.6635,0.9225,-0.7828,0.5306,1.1482,-1.1326,0.0244,1.3359,-0.9899,0.1339,0.4720,-0.3713,0.7661,0.1388,-0.3938,0.6479,0.7398,-0.5736,0.5287,0.6909,-0.7818,0.4691,0.7613,-0.5424,0.6489,NOT_EX
0.7183,-0.5385,0.7046,0.8218,-0.3450,0.8492,0.8717,-0.1749,0.8336,1.4629,-0.1446,0.1192,1.2538,0.0459,0.4251,1.3798,-0.1935,-0.1182,0.5433,-0.2033,0.2736,0.7994,-0.4994,1.0525,0.3753,-0.9733,0.5218,0.6332,-0.4153,0.8531,0.5248,-0.1867,0.9137,0.5345,-0.4104,0.7280,0.5502,-0.4915,0.6459,0.5560,-0.4827,0.6479,0.5502,-0.4964,0.6411,0.5218,-0.5277,0.6459,0.5277,-0.5414,0.6528,0.5560,-0.3596,0.7583,0.5365,-0.3821,0.7828,0.5883,-0.3723,0.7505,NOT_EX
0.5942,-0.4222,0.7544,0.6157,-0.4906,0.7202,0.6166,-0.4896,0.7202,0.3928,-0.9733,0.4632,1.8294,-1.1121,1.2254,0.3567,-0.5150,0.5257,0.4075,-0.3489,0.9860,0.3518,-0.5111,0.3498,0.6714,-0.5424,0.4046,0.9909,-0.5805,0.4691,1.1824,-0.5805,0.5453,0.9499,-0.4788,0.4994,1.1873,-0.4192,0.5111,1.2284,-0.1691,0.3518,1.2264,-0.1622,0.3362,1.1903,-0.0821,-0.1564,-0.2326,-1.4541,1.5899,1.6281,0.2277,0.4476,0.7173,-0.6372,0.5072,0.5609,-0.5111,0.5277,NOT_EX
0.5248,-0.5560,0.6606,0.5541,-0.5521,0.6577,0.5336,-0.5404,0.6362,0.4984,-0.5834,0.6352,0.5189,-0.6039,0.6186,0.5267,-0.5883,0.6323,0.5463,-0.4886,0.6870,0.5599,-0.4427,0.7310,0.6000,-0.3782,0.7222,0.6127,-0.4339,0.7398,0.6264,-0.5502,0.6792,0.6332,-0.6049,0.5971,0.5805,-0.8482,0.5023,1.8812,-1.1385,0.4437,1.9378,-1.1756,0.8062,0.2150,-0.4974,0.8463,0.3655,-0.3029,0.6176,0.4710,-0.1309,0.6215,0.7476,-0.0127,0.8297,0.9968,-0.0117,0.9088,NOT_EX
1.3114,-0.1055,0.8121,1.8587,-0.1876,0.6108,1.4570,-0.1642,-0.0156,1.5812,-0.1603,-0.1319,1.2137,-0.3821,-0.1808,1.2225,0.1202,1.0310,0.9039,-0.7241,0.5238,0.8502,-0.4788,0.4417,0.6284,-0.2922,0.7661,0.6078,-0.1945,0.8336,0.5805,-0.3274,0.7427,0.5707,-0.3889,0.6968,0.5844,-0.3645,0.7026,0.5629,-0.4192,0.7026,0.5551,-0.4456,0.7026,0.5375,-0.4534,0.7124,0.6020,-0.4222,0.6968,0.6489,-0.3049,0.7212,0.6567,-0.4261,0.6870,0.6596,-0.4515,0.6997,NOT_EX
0.6352,-0.8228,0.7016,0.7026,-1.1404,0.2736,1.2870,-0.8658,0.3713,0.3919,-0.5150,0.6870,0.2394,-0.3381,0.5902,0.4857,-0.4388,0.5140,0.5736,-0.4202,0.4534,1.0290,-0.3039,0.6010,1.1013,-0.3420,0.6342,1.1824,-0.3508,0.7446,1.3280,-0.2873,0.7046,1.2792,-0.1681,0.2042,1.2763,-0.0547,-0.1945,1.1834,0.0313,0.0186,0.5746,-0.5668,0.3655,-0.1749,-1.6408,1.3212,0.6284,-0.3782,0.6313,0.6704,-0.2785,0.8873,0.5375,-0.2951,0.8003,0.5414,-0.3244,0.7632,NOT_EX
0.5668,-0.3176,0.7427,0.5590,-0.3176,0.7456,0.5365,-0.3743,0.7446,0.5385,-0.3977,0.7378,0.5824,-0.4339,0.6762,0.5834,-0.4329,0.6811,0.6127,-0.3166,0.7573,0.6186,-0.3235,0.7378,0.6401,-0.3919,0.7016,0.6626,-0.4280,0.7202,0.5697,-0.5365,0.6860,0.6000,-0.7271,0.3821,1.5909,-0.9499,0.6244,0.4564,-0.5834,0.7622,0.3068,-0.4749,0.5687,0.3528,-0.4984,0.5228,0.7417,-0.8199,0.2902,0.9792,-0.8678,0.3655,1.0222,-0.8150,0.3968,1.0075,-0.9977,0.2736,NOT_EX
0.9723,-0.7710,0.2091,1.0994,-0.7779,0.4788,0.6723,-0.7163,0.1349,0.7095,-0.7847,0.0840,1.4307,-0.9293,-0.3010,1.3740,-0.3205,-0.1671,0.9626,-0.8473,-0.0039,1.1795,-0.2697,0.3616,0.8903,-0.5189,0.4339,0.6499,-0.6293,0.5355,0.4319,-0.4407,0.9303,0.5834,-0.3166,0.7837,0.4955,-0.6889,0.5668,0.6391,-0.3254,0.6508,0.5267,-0.3616,0.8209,0.5062,-0.5824,0.6372,0.5111,-0.6069,0.6010,0.5394,-0.5218,0.6342,0.5521,-0.4867,0.6469,0.5687,-0.3821,0.6948,NOT_EX
0.5629,-0.3987,0.6870,0.5609,-0.2697,0.7622,0.5629,-0.2795,0.7544,0.5541,-0.2707,0.7534,0.5394,-0.2726,0.7573,0.5433,-0.2551,0.7671,0.5404,-0.2658,0.7701,0.5355,-0.2081,0.7896,0.5170,-0.2296,0.8932,0.5746,-0.1984,0.8238,0.7505,-0.5629,0.8003,0.9489,-0.4036,0.6596,0.4202,-0.4065,0.7016,0.2619,-0.2805,0.8433,0.2042,-0.3000,0.8766,0.2824,-0.8013,0.5590,0.3479,-0.8600,0.5453,0.4065,-0.8648,0.5619,0.4876,-0.8346,0.6401,0.9342,-0.4652,1.0173,NOT_EX
0.8512,-0.3049,0.6274,1.0652,-0.2502,0.3899,0.9733,-0.2766,0.2551,0.9499,-0.3235,0.3713,0.7906,-0.2580,0.3205,1.0007,-0.4906,0.1847,1.0163,-0.2463,0.2639,0.6616,-0.6538,0.3958,0.7163,-0.5570,0.4358,0.5297,-0.6088,0.6381,0.5463,-0.6000,0.5922,0.5121,-0.6010,0.6254,0.4857,-0.6694,0.5453,0.4378,-0.7681,0.4984,0.4212,-0.7691,0.4945,0.5756,-0.4779,0.6997,0.6147,-0.4593,0.6801,0.6059,-0.5033,0.6518,0.6538,-0.3772,0.7026,0.6352,-0.4192,0.7056,NOT_EX
0.5844,-0.6254,0.6655,0.5766,-0.7173,0.6186,0.4691,-1.0671,0.4876,0.8531,-1.3163,0.6274,0.3039,-0.6411,0.5248,0.2746,-0.4769,0.7153,0.3948,-0.5042,0.3977,0.4798,-0.5023,0.5942,0.8336,-0.5599,0.7749,0.9313,-0.5551,0.7847,1.4052,0.0919,0.7036,1.7180,-0.1192,-0.0733,1.4737,-0.3176,-0.3313,0.9655,-0.4319,0.1915,0.9000,-0.4075,0.0938,0.5551,-0.4036,0.9088,0.5551,-0.4036,0.9088,0.5756,-0.4437,0.7300,0.5971,-0.3029,0.7417,0.5639,-0.3342,0.7857,NOT_EX
0.5629,-0.3078,0.7427,0.5404,-0.3616,0.7300,0.5404,-0.3674,0.7349,0.5580,-0.3235,0.7378,0.5463,-0.3430,0.7554,0.5619,-0.3411,0.7495,0.5814,-0.3176,0.7691,0.5932,-0.2893,0.8062,0.6127,-0.3450,0.7916,0.6293,-0.3938,0.7964,0.7456,-0.5306,0.4055,1.4864,-1.1649,0.7544,1.0671,-0.9440,0.7046,0.3733,-0.4007,0.4437,0.6069,-0.4740,0.4652,0.9528,-0.6782,0.4925,1.0378,-0.6479,0.4544,1.0290,-0.5912,0.4114,1.1707,-0.1700,0.7212,1.2938,-0.1857,0.7329,NOT_EX
1.4766,-0.0215,0.2707,1.3613,-0.1583,-0.1036,0.8052,-0.1524,0.1319,0.8238,-0.2130,0.7075,0.5873,-0.2697,0.7339,0.6352,-0.0322,1.1629,0.6108,-0.2775,0.7183,0.6088,-0.3518,0.6499,0.5766,-0.3801,0.7163,0.5502,-0.4270,0.7104,0.5482,-0.4065,0.7378,0.5433,-0.3645,0.7701,0.5502,-0.5775,0.6088,0.6039,-0.4779,0.6235,0.6176,-0.4534,0.6362,0.6489,-0.3215,0.7359,0.6440,-0.4525,0.7329,0.6235,-0.6157,0.6479,0.5502,-0.7671,0.5306,1.8215,-0.9313,0.4681,NOT_EX
1.2782,-0.9264,0.2619,0.7749,-0.1007,0.4300,-0.2287,0.3557,0.7016,0.5433,-0.0567,0.5013,0.7407,-0.2248,0.6841,0.9235,-0.2111,0.6518,1.1033,-0.1280,0.9547,1.3388,-0.3870,0.7202,1.4492,-0.1251,0.5042,1.3701,-0.0313,0.2814,1.1541,-0.2433,-0.0528,0.6039,-0.1036,0.0391,0.3498,-0.1622,1.1111,0.4173,-0.2121,0.9899,0.7124,-0.3958,0.9977,0.6069,-0.2492,0.7759,0.5414,-0.3362,0.7818,0.5609,-0.3518,0.7192,0.5775,-0.2990,0.7583,0.5736,-0.3606,0.7114,NOT_EX
0.5717,-0.3753,0.7251,0.5814,-0.4466,0.6694,0.6254,-0.3000,0.6938,0.6225,-0.3303,0.6841,0.6196,-0.3840,0.6948,0.6635,-0.3166,0.7153,0.6567,-0.4153,0.6909,0.6508,-0.4368,0.6811,0.6508,-0.4124,0.6899,1.6671,-1.1238,0.2961,1.8294,-1.0017,0.6586,0.3098,-0.4984,0.9352,0.3704,-0.4915,0.4740,0.4104,-0.5746,0.4955,1.1043,-0.7056,0.5150,1.1942,-0.6938,0.4984,1.1101,-0.8922,0.4104,1.2958,-1.0417,0.4270,1.2606,-1.0515,0.2873,1.0261,-0.6088,0.0938,NOT_EX
0.8414,-0.6264,0.2511,0.8619,-0.6323,0.2052,0.9587,-0.6743,0.0371,0.9596,-0.7056,-0.0352,0.5443,-0.0274,1.7150,0.7163,0.2560,1.0749,0.9919,-0.6723,-0.4759,0.5590,-0.6020,1.0974,0.5961,-0.3987,0.7974,0.5834,-0.3948,0.7280,0.5560,-0.4505,0.6723,0.5424,-0.4691,0.6411,0.5551,-0.1652,0.8111,0.5541,-0.1769,0.8179,0.5394,-0.2766,0.7515,0.5355,-0.2511,0.7857,0.5365,-0.2453,0.7691,0.5316,-0.2629,0.7632,0.5277,-0.2717,0.7583,0.5306,-0.2648,0.7603,NOT_EX
0.0557,-0.3704,0.7495,0.1886,-0.5228,0.7280,0.0498,-0.0909,0.7534,0.3196,-0.3332,0.9157,0.2433,-0.0811,1.0144,0.2179,0.2189,0.8248,0.2345,0.1505,0.7495,0.6303,0.0352,0.8512,0.4642,0.0743,0.7398,0.7134,-0.2160,0.8609,0.7749,-0.1094,1.1473,0.4270,-0.4085,0.7495,0.6831,-0.4104,1.0310,0.1466,-0.1094,0.9284,0.2687,-0.1700,1.0798,0.0225,-0.0733,1.0007,-0.1114,-0.3899,0.8258,-0.0997,-0.3753,0.6538,-0.0655,-0.2648,0.7456,-0.0674,-0.4759,0.6762,EX_PEAK
-0.0997,-0.3753,0.6538,-0.0655,-0.2648,0.7456,-0.0674,-0.4759,0.6762,-0.2492,-0.4319,0.8297,-0.1182,-0.2384,1.0271,0.3020,-0.5248,0.5824,0.4192,-0.5042,0.8942,0.8580,-0.2463,1.1228,0.4183,-0.3381,0.7642,0.5179,-0.3401,0.8609,0.5863,-0.2336,0.9391,0.5863,-0.2336,0.9391,0.9762,-0.2394,1.0153,0.5472,0.0088,0.8521,0.2160,-0.1964,0.7974,0.1036,0.0303,0.8091,-0.2042,-0.0596,0.8903,-0.0049,-0.1456,0.8482,-0.2248,-0.4095,0.6753,-0.1397,-0.3342,0.8189,EX_PEAK
-0.2101,-0.3538,0.8385,-0.1007,-0.3381,0.7016,0.1788,-0.3919,0.5414,-0.2033,-0.2228,0.5404,0.6059,-0.7271,1.1649,0.7222,-0.8932,0.4798,0.2482,-0.3352,0.8619,1.0671,-0.6157,1.0622,0.2394,-0.4046,0.5472,0.5023,0.1329,1.1248,0.7486,0.2599,0.8990,0.6342,0.0137,1.0114,0.8961,-0.4007,0.8873,0.7837,-0.1358,1.0378,0.2404,0.0655,0.8316,0.1652,-0.0020,0.8785,-0.0264,-0.0039,0.8453,0.0958,-0.1055,0.8697,-0.0557,-0.1564,0.6714,-0.2912,-0.4016,0.7603,EX_PEAK
-0.0557,-0.1564,0.6714,-0.2912,-0.4016,0.7603,-0.1661,-0.3293,0.7828,-0.2326,-0.2502,0.4759,-0.3440,0.0459,0.7173,0.0088,-0.3586,0.5599,0.4270,-0.5990,1.2694,-0.2482,-0.1075,0.2805,0.7554,-0.5893,1.2352,-0.0235,0.5091,0.8736,0.9118,-0.1173,1.1639,0.5140,-0.6166,0.7153,0.1290,0.0518,0.8023,0.1358,0.3215,0.8981,0.7437,0.2668,1.1883,0.4222,0.0156,0.9293,0.4349,0.0000,0.9352,0.2697,0.0401,0.9958,0.1055,0.0762,0.8854,0.1349,0.0362,1.0534,EX_PEAK
0.0479,-0.4339,0.4192,0.5111,-0.8297,1.3056,0.0625,-0.3723,0.6391,0.1730,-0.3850,0.7583,0.2375,0.1153,1.2206,0.2326,-0.0704,0.7016,0.3880,-0.0450,0.7652,0.4515,-0.0889,0.7446,0.6244,-0.2717,0.8170,0.8248,0.0811,0.9401,0.8306,0.1906,1.0857,0.8111,-0.1886,1.0534,0.3049,0.0967,0.9460,0.2883,-0.0186,1.1140,-0.0870,0.0811,0.7994,0.0880,-0.0577,0.9626,-0.2326,-0.4280,0.6039,-0.1173,-0.3088,0.7749,-0.2160,-0.2238,0.7251,-0.1143,-0.3977,0.7544,EX_PEAK
0.1954,-0.8355,0.8336,0.0186,-0.4231,0.7065,-0.1456,-0.4896,0.9098,0.8297,-0.8903,0.5746,0.0401,-0.6391,0.7359,0.0596,-0.5560,0.8101,0.4495,-0.4642,0.7945,0.6508,-0.3371,0.7642,0.7710,-0.2140,0.6196,0.7613,-0.0342,0.9225,0.7867,-0.0147,0.9469,1.0310,-0.4075,0.7935,0.3645,-0.0616,0.7925,0.2345,-0.0391,0.7593,0.1261,0.0450,0.8404,0.0479,0.0283,0.8697,0.0557,-0.1730,0.8639,-0.1612,-0.0909,0.6811,-0.1319,-0.5316,0.7095,-0.2472,-0.2277,0.8521,EX_PEAK
-0.1231,-0.3352,1.0290,-0.0147,-0.6606,0.7124,-0.1055,-0.6235,0.8346,0.0645,-0.5599,0.7564,0.5433,-0.8404,0.8942,0.3840,-0.8336,0.7407,0.3508,-0.8707,0.7163,0.2863,-0.5257,0.5668,0.4339,-0.3801,0.5541,0.7554,-0.2326,0.8668,0.6596,-0.2267,0.7661,0.8189,-0.4691,0.9157,0.4398,0.1300,0.9958,0.6567,-0.0029,0.9030,0.7779,-0.0264,1.0984,0.0938,0.1730,0.6411,0.4036,0.0899,1.0818,0.0410,0.1739,0.9508,-0.0713,0.0547,1.0398,-0.0860,-0.0645,0.8981,EX_PEAK
-0.0606,-0.4534,0.7104,-0.0557,-0.4779,0.7486,0.1388,-0.4124,1.0310,-0.0244,-0.3000,0.5111,0.7183,-0.8336,1.1991,0.4270,-0.0264,1.0183,0.5160,-0.1661,0.7984,0.3753,-0.4652,0.6733,0.9000,-0.1554,0.9166,0.7691,0.0840,0.8580,0.7818,-0.2023,0.8815,0.6635,0.0870,0.8287,0.6508,-0.0469,0.6811,0.1837,0.0919,0.6782,0.4183,0.1114,1.2450,0.1945,0.1700,0.9958,-0.0489,0.1437,0.6762,-0.1769,0.0274,0.9088,-0.1222,-0.0322,0.9293,-0.1954,-0.3147,0.5697,EX_PEAK
-0.1632,-0.3557,0.9391,0.0752,-0.5854,1.0407,-0.1808,-0.4251,0.4974,0.0264,-0.6372,0.9489,0.2951,-0.6391,0.4163,0.2472,-0.9557,1.4111,0.7495,-1.0652,1.1844,0.0186,-0.6938,0.4407,0.7652,-0.8903,0.6948,0.2414,-0.3176,0.5482,0.2209,-0.2893,0.4163,0.9352,-0.5101,0.4661,0.6645,-0.5746,0.6000,0.8238,-0.1827,0.6880,0.6714,-0.1759,0.9342,0.7534,-0.0088,1.4111,0.7583,-0.0557,1.3838,0.2834,0.0420,1.1512,0.2560,0.0430,1.3408,-0.0010,0.0762,0.9362,EX_PEAK
-0.2257,-0.2160,0.9333,-0.2033,-0.3215,0.8394,-0.1681,-0.3029,0.8072,-0.1554,-0.4104,0.8346,0.0391,-0.4378,0.7544,0.0723,-0.5580,0.4955,0.1739,-0.7075,0.6762,-0.0645,-0.4476,0.3469,0.8365,-1.2518,0.8942,0.5521,-0.9059,0.5140,0.8297,-0.5023,0.8023,0.9098,-0.6098,0.8091,0.5932,-0.2619,0.4964,0.7671,-0.1280,0.7925,0.7681,-0.1857,0.9714,0.7183,-0.2189,1.0280,0.6860,0.0498,1.2440,0.1652,0.1730,0.9977,-0.0332,0.1300,1.0271,-0.1290,-0.0098,0.7398,EX_PEAK
